#Data tag : v1 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
276870:5097,2663:2663,07/17/16 03:46:20,STABLE BEAMS,6500,125712.010,122525.788,18.6,PLTZERO
276870:5097,2664:2664,07/17/16 03:46:43,STABLE BEAMS,6500,125622.520,122453.635,18.6,PLTZERO
276870:5097,2665:2665,07/17/16 03:47:06,STABLE BEAMS,6500,125606.424,122422.804,18.6,PLTZERO
276870:5097,2666:2666,07/17/16 03:47:30,STABLE BEAMS,6500,125628.157,122460.374,18.6,PLTZERO
276870:5097,2667:2667,07/17/16 03:47:53,STABLE BEAMS,6500,125631.567,122465.974,18.6,PLTZERO
276870:5097,2668:2668,07/17/16 03:48:16,STABLE BEAMS,6500,125630.397,122296.897,18.6,PLTZERO
276870:5097,2669:2669,07/17/16 03:48:39,STABLE BEAMS,6500,125582.897,122257.676,18.6,PLTZERO
276870:5097,2670:2670,07/17/16 03:49:03,STABLE BEAMS,6500,125534.672,122370.186,18.6,PLTZERO
276870:5097,2671:2671,07/17/16 03:49:26,STABLE BEAMS,6500,125493.636,122325.233,18.6,PLTZERO
276870:5097,2672:2672,07/17/16 03:49:49,STABLE BEAMS,6500,125552.346,121888.734,18.6,PLTZERO
276870:5097,2673:2673,07/17/16 03:50:13,STABLE BEAMS,6500,125535.652,122181.419,18.6,PLTZERO
276870:5097,2674:2674,07/17/16 03:50:36,STABLE BEAMS,6500,125614.161,122256.169,18.6,PLTZERO
276870:5097,2675:2675,07/17/16 03:50:59,STABLE BEAMS,6500,125546.047,122370.121,18.6,PLTZERO
276870:5097,2676:2676,07/17/16 03:51:23,STABLE BEAMS,6500,125411.704,87418.128,18.5,PLTZERO
276870:5097,2677:2677,07/17/16 03:51:46,STABLE BEAMS,6500,125405.392,102702.177,18.5,PLTZERO
276870:5097,2678:2678,07/17/16 03:52:09,STABLE BEAMS,6500,125402.173,120501.410,18.5,PLTZERO
276870:5097,2679:2679,07/17/16 03:52:32,STABLE BEAMS,6500,125385.377,122046.502,18.5,PLTZERO
276870:5097,2680:2680,07/17/16 03:52:56,STABLE BEAMS,6500,125361.557,122182.011,18.5,PLTZERO
276870:5097,2681:2681,07/17/16 03:53:19,STABLE BEAMS,6500,125277.869,121954.831,18.5,PLTZERO
276870:5097,2682:2682,07/17/16 03:53:42,STABLE BEAMS,6500,125351.721,122011.899,18.5,PLTZERO
276870:5097,2683:2683,07/17/16 03:54:06,STABLE BEAMS,6500,125323.333,122153.707,18.5,PLTZERO
276870:5097,2684:2684,07/17/16 03:54:29,STABLE BEAMS,6500,125277.983,122107.335,18.5,PLTZERO
276870:5097,2685:2685,07/17/16 03:54:52,STABLE BEAMS,6500,125260.411,122075.842,18.5,PLTZERO
276870:5097,2686:2686,07/17/16 03:55:16,STABLE BEAMS,6500,125259.291,122068.214,18.5,PLTZERO
276870:5097,2687:2687,07/17/16 03:55:39,STABLE BEAMS,6500,125188.479,122018.699,18.5,PLTZERO
276870:5097,2688:2688,07/17/16 03:56:02,STABLE BEAMS,6500,125063.741,121903.539,18.5,PLTZERO
276870:5097,2689:2689,07/17/16 03:56:26,STABLE BEAMS,6500,125204.869,121733.132,18.5,PLTZERO
276870:5097,2690:2690,07/17/16 03:56:49,STABLE BEAMS,6500,125149.619,121502.026,18.5,PLTZERO
276870:5097,2691:2691,07/17/16 03:57:12,STABLE BEAMS,6500,125122.007,121802.517,18.5,PLTZERO
276870:5097,2692:2692,07/17/16 03:57:36,STABLE BEAMS,6500,125165.054,121840.165,18.5,PLTZERO
276870:5097,2693:2693,07/17/16 03:57:59,STABLE BEAMS,6500,125049.465,121904.091,18.5,PLTZERO
276870:5097,2694:2694,07/17/16 03:58:22,STABLE BEAMS,6500,124989.278,121852.520,18.5,PLTZERO
276870:5097,2695:2695,07/17/16 03:58:45,STABLE BEAMS,6500,124986.631,121851.055,18.5,PLTZERO
276870:5097,2696:2696,07/17/16 03:59:09,STABLE BEAMS,6500,124970.000,121830.013,18.5,PLTZERO
276870:5097,2697:2697,07/17/16 03:59:32,STABLE BEAMS,6500,124946.523,121647.607,18.5,PLTZERO
276870:5097,2698:2698,07/17/16 03:59:55,STABLE BEAMS,6500,124899.824,121737.783,18.5,PLTZERO
276870:5097,2699:2699,07/17/16 04:00:19,STABLE BEAMS,6500,124871.779,121709.279,18.5,PLTZERO
276870:5097,2700:2700,07/17/16 04:00:42,STABLE BEAMS,6500,124813.182,121667.552,18.5,PLTZERO
276870:5097,2701:2701,07/17/16 04:01:05,STABLE BEAMS,6500,124748.478,121290.687,18.4,PLTZERO
276870:5097,2702:2702,07/17/16 04:01:29,STABLE BEAMS,6500,124800.356,121648.003,18.5,PLTZERO
276870:5097,2703:2703,07/17/16 04:01:52,STABLE BEAMS,6500,124803.563,121654.070,18.5,PLTZERO
276870:5097,2704:2704,07/17/16 04:02:15,STABLE BEAMS,6500,124768.621,116481.715,18.4,PLTZERO
276870:5097,2705:2705,07/17/16 04:02:39,STABLE BEAMS,6500,124744.253,121450.534,18.4,PLTZERO
276870:5097,2706:2706,07/17/16 04:03:02,STABLE BEAMS,6500,124668.020,121538.146,18.4,PLTZERO
276870:5097,2707:2707,07/17/16 04:03:25,STABLE BEAMS,6500,124655.562,121530.958,18.4,PLTZERO
276870:5097,2708:2708,07/17/16 04:03:48,STABLE BEAMS,6500,124632.187,121353.256,18.4,PLTZERO
276870:5097,2709:2709,07/17/16 04:04:12,STABLE BEAMS,6500,124554.210,80112.898,18.4,PLTZERO
276870:5097,2710:2710,07/17/16 04:04:35,STABLE BEAMS,6500,124523.391,121395.538,18.4,PLTZERO
276870:5097,2711:2711,07/17/16 04:04:58,STABLE BEAMS,6500,124388.573,120962.781,18.4,PLTZERO
276870:5097,2712:2712,07/17/16 04:05:22,STABLE BEAMS,6500,124620.480,121493.962,18.4,PLTZERO
276870:5097,2713:2713,07/17/16 04:05:45,STABLE BEAMS,6500,124543.636,121410.907,18.4,PLTZERO
276870:5097,2714:2714,07/17/16 04:06:08,STABLE BEAMS,6500,124481.120,121197.631,18.4,PLTZERO
276870:5097,2715:2715,07/17/16 04:06:32,STABLE BEAMS,6500,124488.653,121365.875,18.4,PLTZERO
276870:5097,2716:2716,07/17/16 04:06:55,STABLE BEAMS,6500,124386.346,121262.304,18.4,PLTZERO
276870:5097,2717:2717,07/17/16 04:07:18,STABLE BEAMS,6500,124385.302,121260.629,18.4,PLTZERO
276870:5097,2718:2718,07/17/16 04:07:42,STABLE BEAMS,6500,124340.015,121190.891,18.4,PLTZERO
276870:5097,2719:2719,07/17/16 04:08:05,STABLE BEAMS,6500,124400.254,119097.436,18.4,PLTZERO
276870:5097,2720:2720,07/17/16 04:08:28,STABLE BEAMS,6500,124200.322,120792.950,18.4,PLTZERO
276870:5097,2721:2721,07/17/16 04:08:52,STABLE BEAMS,6500,124289.434,121192.497,18.4,PLTZERO
276870:5097,2722:2722,07/17/16 04:09:15,STABLE BEAMS,6500,124287.461,119303.779,18.4,PLTZERO
276870:5097,2723:2723,07/17/16 04:09:38,STABLE BEAMS,6500,124234.259,121119.213,18.4,PLTZERO
276870:5097,2724:2724,07/17/16 04:10:02,STABLE BEAMS,6500,124209.942,121099.943,18.4,PLTZERO
276870:5097,2725:2725,07/17/16 04:10:25,STABLE BEAMS,6500,124104.860,120840.965,18.3,PLTZERO
276870:5097,2726:2726,07/17/16 04:10:48,STABLE BEAMS,6500,124078.850,120973.488,18.3,PLTZERO
276870:5097,2727:2727,07/17/16 04:11:11,STABLE BEAMS,6500,124081.981,120966.930,18.3,PLTZERO
276870:5097,2728:2728,07/17/16 04:11:35,STABLE BEAMS,6500,124068.238,120951.101,18.3,PLTZERO
276870:5097,2729:2729,07/17/16 04:11:58,STABLE BEAMS,6500,123960.903,120842.810,18.3,PLTZERO
276870:5097,2730:2730,07/17/16 04:12:21,STABLE BEAMS,6500,124054.202,120939.208,18.3,PLTZERO
276870:5097,2731:2731,07/17/16 04:12:45,STABLE BEAMS,6500,123993.683,120879.339,18.3,PLTZERO
276870:5097,2732:2732,07/17/16 04:13:08,STABLE BEAMS,6500,123990.514,120879.602,18.3,PLTZERO
276870:5097,2733:2733,07/17/16 04:13:31,STABLE BEAMS,6500,123998.187,120110.541,18.3,PLTZERO
276870:5097,2734:2734,07/17/16 04:13:55,STABLE BEAMS,6500,123967.495,120859.791,18.3,PLTZERO
276870:5097,2735:2735,07/17/16 04:14:18,STABLE BEAMS,6500,123861.763,120757.224,18.3,PLTZERO
276870:5097,2736:2736,07/17/16 04:14:41,STABLE BEAMS,6500,123849.916,120590.917,18.3,PLTZERO
276870:5097,2737:2737,07/17/16 04:15:05,STABLE BEAMS,6500,123833.183,120605.173,18.3,PLTZERO
276870:5097,2738:2738,07/17/16 04:15:28,STABLE BEAMS,6500,123807.402,120734.233,18.3,PLTZERO
276870:5097,2739:2739,07/17/16 04:15:51,STABLE BEAMS,6500,123701.415,120455.267,18.3,PLTZERO
276870:5097,2740:2740,07/17/16 04:16:14,STABLE BEAMS,6500,123739.845,120648.045,18.3,PLTZERO
276870:5097,2741:2741,07/17/16 04:16:38,STABLE BEAMS,6500,123647.080,120557.014,18.3,PLTZERO
276870:5097,2742:2742,07/17/16 04:17:01,STABLE BEAMS,6500,123648.416,120407.221,18.3,PLTZERO
276870:5097,2743:2743,07/17/16 04:17:24,STABLE BEAMS,6500,123632.102,120559.759,18.3,PLTZERO
276870:5097,2744:2744,07/17/16 04:17:48,STABLE BEAMS,6500,123542.021,120480.911,18.3,PLTZERO
276870:5097,2745:2745,07/17/16 04:18:11,STABLE BEAMS,6500,123427.394,120219.682,18.2,PLTZERO
276870:5097,2746:2746,07/17/16 04:18:34,STABLE BEAMS,6500,123421.629,120373.082,18.2,PLTZERO
276870:5097,2747:2747,07/17/16 04:18:58,STABLE BEAMS,6500,123389.727,120351.798,18.2,PLTZERO
276870:5097,2748:2748,07/17/16 04:19:21,STABLE BEAMS,6500,123302.598,120104.785,18.2,PLTZERO
276870:5097,2749:2749,07/17/16 04:19:44,STABLE BEAMS,6500,123489.861,120393.593,18.3,PLTZERO
276870:5097,2750:2750,07/17/16 04:20:08,STABLE BEAMS,6500,123454.702,120248.416,18.3,PLTZERO
276870:5097,2751:2751,07/17/16 04:20:31,STABLE BEAMS,6500,123429.417,120380.830,18.2,PLTZERO
276870:5097,2752:2752,07/17/16 04:20:54,STABLE BEAMS,6500,123430.155,120382.183,18.2,PLTZERO
276870:5097,2753:2753,07/17/16 04:21:18,STABLE BEAMS,6500,123353.346,120305.542,18.2,PLTZERO
276870:5097,2754:2754,07/17/16 04:21:41,STABLE BEAMS,6500,123333.062,120271.909,18.2,PLTZERO
276870:5097,2755:2755,07/17/16 04:22:04,STABLE BEAMS,6500,123321.444,120275.728,18.2,PLTZERO
276870:5097,2756:2756,07/17/16 04:22:27,STABLE BEAMS,6500,123316.137,120275.039,18.2,PLTZERO
276870:5097,2757:2757,07/17/16 04:22:51,STABLE BEAMS,6500,123285.762,120250.925,18.2,PLTZERO
276870:5097,2758:2758,07/17/16 04:23:14,STABLE BEAMS,6500,123350.075,120299.033,18.2,PLTZERO
276870:5097,2759:2759,07/17/16 04:23:37,STABLE BEAMS,6500,123278.509,120234.622,18.2,PLTZERO
276870:5097,2760:2760,07/17/16 04:24:01,STABLE BEAMS,6500,123287.837,118553.528,18.2,PLTZERO
276870:5097,2761:2761,07/17/16 04:24:24,STABLE BEAMS,6500,123277.936,120048.965,18.2,PLTZERO
276870:5097,2762:2762,07/17/16 04:24:47,STABLE BEAMS,6500,123156.360,120085.289,18.2,PLTZERO
276870:5097,2763:2763,07/17/16 04:25:11,STABLE BEAMS,6500,123126.506,119760.798,18.2,PLTZERO
276870:5097,2764:2764,07/17/16 04:25:34,STABLE BEAMS,6500,123141.089,120081.587,18.2,PLTZERO
276870:5097,2765:2765,07/17/16 04:25:57,STABLE BEAMS,6500,123117.268,120066.641,18.2,PLTZERO
276870:5097,2766:2766,07/17/16 04:26:21,STABLE BEAMS,6500,123062.944,119869.197,18.2,PLTZERO
276870:5097,2767:2767,07/17/16 04:26:44,STABLE BEAMS,6500,122909.502,119880.498,18.2,PLTZERO
276870:5097,2768:2768,07/17/16 04:27:07,STABLE BEAMS,6500,123039.096,120002.891,18.2,PLTZERO
276870:5097,2769:2769,07/17/16 04:27:30,STABLE BEAMS,6500,123005.616,119964.111,18.2,PLTZERO
276870:5097,2770:2770,07/17/16 04:27:54,STABLE BEAMS,6500,122977.582,119946.890,18.2,PLTZERO
276870:5097,2771:2771,07/17/16 04:28:17,STABLE BEAMS,6500,122981.629,119938.145,18.2,PLTZERO
276870:5097,2772:2772,07/17/16 04:28:40,STABLE BEAMS,6500,122829.879,119805.408,18.2,PLTZERO
276870:5097,2773:2773,07/17/16 04:29:04,STABLE BEAMS,6500,122928.641,119893.405,18.2,PLTZERO
276870:5097,2774:2774,07/17/16 04:29:27,STABLE BEAMS,6500,122827.920,116111.822,18.2,PLTZERO
276870:5097,2775:2775,07/17/16 04:29:50,STABLE BEAMS,6500,122804.187,119590.708,18.2,PLTZERO
276870:5097,2776:2776,07/17/16 04:30:14,STABLE BEAMS,6500,122827.601,119775.242,18.2,PLTZERO
276870:5097,2777:2777,07/17/16 04:30:37,STABLE BEAMS,6500,122679.694,119641.863,18.1,PLTZERO
276870:5097,2778:2778,07/17/16 04:31:00,STABLE BEAMS,6500,122735.546,119547.624,18.1,PLTZERO
276870:5097,2779:2779,07/17/16 04:31:24,STABLE BEAMS,6500,122757.357,119731.222,18.2,PLTZERO
276870:5097,2780:2780,07/17/16 04:31:47,STABLE BEAMS,6500,122753.960,119742.331,18.1,PLTZERO
276870:5097,2781:2781,07/17/16 04:32:10,STABLE BEAMS,6500,122721.675,119705.157,18.1,PLTZERO
276870:5097,2782:2782,07/17/16 04:32:34,STABLE BEAMS,6500,122547.082,119550.925,18.1,PLTZERO
276870:5097,2783:2783,07/17/16 04:32:57,STABLE BEAMS,6500,122537.436,114311.934,18.1,PLTZERO
276870:5097,2784:2784,07/17/16 04:33:20,STABLE BEAMS,6500,122486.700,119451.207,18.1,PLTZERO
276870:5097,2785:2785,07/17/16 04:33:43,STABLE BEAMS,6500,122462.534,119281.104,18.1,PLTZERO
276870:5097,2786:2786,07/17/16 04:34:07,STABLE BEAMS,6500,122433.316,119382.614,18.1,PLTZERO
276870:5097,2787:2787,07/17/16 04:34:30,STABLE BEAMS,6500,122317.514,119288.507,18.1,PLTZERO
276870:5097,2788:2788,07/17/16 04:34:53,STABLE BEAMS,6500,122367.691,119325.254,18.1,PLTZERO
276870:5097,2789:2789,07/17/16 04:35:17,STABLE BEAMS,6500,122430.148,119240.796,18.1,PLTZERO
276870:5097,2790:2790,07/17/16 04:35:40,STABLE BEAMS,6500,122420.565,119234.605,18.1,PLTZERO
276870:5097,2791:2791,07/17/16 04:36:03,STABLE BEAMS,6500,122277.276,119094.155,18.1,PLTZERO
276870:5097,2792:2792,07/17/16 04:36:27,STABLE BEAMS,6500,122364.420,119323.158,18.1,PLTZERO
276870:5097,2793:2793,07/17/16 04:36:50,STABLE BEAMS,6500,122225.012,119204.827,18.1,PLTZERO
276870:5097,2794:2794,07/17/16 04:37:13,STABLE BEAMS,6500,122223.230,119191.186,18.1,PLTZERO
276870:5097,2795:2795,07/17/16 04:37:37,STABLE BEAMS,6500,122221.143,119190.941,18.1,PLTZERO
276870:5097,2796:2796,07/17/16 04:38:00,STABLE BEAMS,6500,122205.732,117358.604,18.1,PLTZERO
276870:5097,2797:2797,07/17/16 04:38:23,STABLE BEAMS,6500,122213.100,119199.628,18.1,PLTZERO
276870:5097,2798:2798,07/17/16 04:38:47,STABLE BEAMS,6500,122198.301,117358.313,18.1,PLTZERO
276870:5097,2799:2799,07/17/16 04:39:10,STABLE BEAMS,6500,122169.961,118688.750,18.1,PLTZERO
276870:5097,2800:2800,07/17/16 04:39:33,STABLE BEAMS,6500,122199.929,119174.413,18.1,PLTZERO
276870:5097,2801:2801,07/17/16 04:39:56,STABLE BEAMS,6500,122147.423,119139.619,18.1,PLTZERO
276870:5097,2802:2802,07/17/16 04:40:20,STABLE BEAMS,6500,122140.946,118993.006,18.1,PLTZERO
276870:5097,2803:2803,07/17/16 04:40:43,STABLE BEAMS,6500,122095.757,119108.029,18.1,PLTZERO
276870:5097,2804:2804,07/17/16 04:41:06,STABLE BEAMS,6500,122078.247,119077.605,18.1,PLTZERO
276870:5097,2805:2805,07/17/16 04:41:30,STABLE BEAMS,6500,122055.264,119047.412,18.0,PLTZERO
276870:5097,2806:2806,07/17/16 04:41:53,STABLE BEAMS,6500,122021.694,118252.754,18.0,PLTZERO
276870:5097,2807:2807,07/17/16 04:42:16,STABLE BEAMS,6500,121999.768,118985.221,18.0,PLTZERO
276870:5097,2808:2808,07/17/16 04:42:40,STABLE BEAMS,6500,122000.391,118535.500,18.0,PLTZERO
276870:5097,2809:2809,07/17/16 04:43:03,STABLE BEAMS,6500,121934.828,118926.600,18.0,PLTZERO
276870:5097,2810:2810,07/17/16 04:43:26,STABLE BEAMS,6500,121965.777,118950.325,18.0,PLTZERO
276870:5097,2811:2811,07/17/16 04:43:49,STABLE BEAMS,6500,122011.450,119000.328,18.0,PLTZERO
276870:5097,2812:2812,07/17/16 04:44:13,STABLE BEAMS,6500,121972.077,118948.584,18.0,PLTZERO
276870:5097,2813:2813,07/17/16 04:44:36,STABLE BEAMS,6500,121834.346,118826.299,18.0,PLTZERO
276870:5097,2814:2814,07/17/16 04:45:00,STABLE BEAMS,6500,121852.849,118845.857,18.0,PLTZERO
276870:5097,2815:2815,07/17/16 04:45:23,STABLE BEAMS,6500,121814.417,118357.135,18.0,PLTZERO
276870:5097,2816:2816,07/17/16 04:45:46,STABLE BEAMS,6500,121789.399,118787.037,18.0,PLTZERO
276870:5097,2817:2817,07/17/16 04:46:09,STABLE BEAMS,6500,121745.851,118745.673,18.0,PLTZERO
276870:5097,2818:2818,07/17/16 04:46:33,STABLE BEAMS,6500,121744.833,118743.828,18.0,PLTZERO
276870:5097,2819:2819,07/17/16 04:46:56,STABLE BEAMS,6500,121694.948,118690.694,18.0,PLTZERO
276870:5097,2820:2820,07/17/16 04:47:19,STABLE BEAMS,6500,121646.526,118651.343,18.0,PLTZERO
276870:5097,2821:2821,07/17/16 04:47:43,STABLE BEAMS,6500,121611.950,118618.309,18.0,PLTZERO
276870:5097,2822:2822,07/17/16 04:48:06,STABLE BEAMS,6500,121565.946,118577.658,18.0,PLTZERO
276870:5097,2823:2823,07/17/16 04:48:29,STABLE BEAMS,6500,121557.903,118105.580,18.0,PLTZERO
276870:5097,2824:2824,07/17/16 04:48:53,STABLE BEAMS,6500,121541.309,118572.873,18.0,PLTZERO
276870:5097,2825:2825,07/17/16 04:49:16,STABLE BEAMS,6500,121501.082,118556.841,18.0,PLTZERO
276870:5097,2826:2826,07/17/16 04:49:39,STABLE BEAMS,6500,121456.618,118031.903,18.0,PLTZERO
276870:5097,2827:2827,07/17/16 04:50:03,STABLE BEAMS,6500,121407.127,118441.219,18.0,PLTZERO
276870:5097,2828:2828,07/17/16 04:50:26,STABLE BEAMS,6500,121132.055,117710.151,17.9,PLTZERO
276870:5097,2829:2829,07/17/16 04:50:49,STABLE BEAMS,6500,121464.992,118483.658,18.0,PLTZERO
276870:5097,2830:2830,07/17/16 04:51:12,STABLE BEAMS,6500,121411.466,118433.421,18.0,PLTZERO
276870:5097,2831:2831,07/17/16 04:51:36,STABLE BEAMS,6500,121340.876,118358.683,17.9,PLTZERO
276870:5097,2832:2832,07/17/16 04:51:59,STABLE BEAMS,6500,121226.851,118249.648,17.9,PLTZERO
276870:5097,2833:2833,07/17/16 04:52:22,STABLE BEAMS,6500,121237.821,118250.406,17.9,PLTZERO
276870:5097,2834:2834,07/17/16 04:52:46,STABLE BEAMS,6500,121199.732,118236.023,17.9,PLTZERO
276870:5097,2835:2835,07/17/16 04:53:09,STABLE BEAMS,6500,121184.652,118059.735,17.9,PLTZERO
276870:5097,2836:2836,07/17/16 04:53:32,STABLE BEAMS,6500,121159.721,118046.516,17.9,PLTZERO
276870:5097,2837:2837,07/17/16 04:53:56,STABLE BEAMS,6500,121150.495,118201.212,17.9,PLTZERO
276870:5097,2838:2838,07/17/16 04:54:19,STABLE BEAMS,6500,121135.160,118189.601,17.9,PLTZERO
276870:5097,2839:2839,07/17/16 04:54:42,STABLE BEAMS,6500,121068.985,118120.502,17.9,PLTZERO
276870:5097,2840:2840,07/17/16 04:55:06,STABLE BEAMS,6500,121027.943,118083.149,17.9,PLTZERO
276870:5097,2841:2841,07/17/16 04:55:29,STABLE BEAMS,6500,121004.031,118068.213,17.9,PLTZERO
276870:5097,2842:2842,07/17/16 04:55:52,STABLE BEAMS,6500,120990.630,118045.994,17.9,PLTZERO
276870:5097,2843:2843,07/17/16 04:56:16,STABLE BEAMS,6500,120961.971,118028.697,17.9,PLTZERO
276870:5097,2844:2844,07/17/16 04:56:39,STABLE BEAMS,6500,120920.459,117979.998,17.9,PLTZERO
276870:5097,2845:2845,07/17/16 04:57:02,STABLE BEAMS,6500,120855.225,117922.803,17.9,PLTZERO
276870:5097,2846:2846,07/17/16 04:57:25,STABLE BEAMS,6500,120792.599,117686.436,17.9,PLTZERO
276870:5097,2847:2847,07/17/16 04:57:49,STABLE BEAMS,6500,120742.293,117784.188,17.9,PLTZERO
276870:5097,2848:2848,07/17/16 04:58:12,STABLE BEAMS,6500,120741.707,117776.051,17.9,PLTZERO
276870:5097,2849:2849,07/17/16 04:58:35,STABLE BEAMS,6500,120619.116,117668.767,17.8,PLTZERO
276870:5097,2850:2850,07/17/16 04:58:59,STABLE BEAMS,6500,120604.544,117653.418,17.8,PLTZERO
276870:5097,2851:2851,07/17/16 04:59:22,STABLE BEAMS,6500,120763.596,117810.333,17.9,PLTZERO
276870:5097,2852:2852,07/17/16 04:59:45,STABLE BEAMS,6500,120672.986,117722.819,17.8,PLTZERO
276870:5097,2853:2853,07/17/16 05:00:09,STABLE BEAMS,6500,120599.136,117652.903,17.8,PLTZERO
276870:5097,2854:2854,07/17/16 05:00:32,STABLE BEAMS,6500,120530.999,117587.411,17.8,PLTZERO
276870:5097,2855:2855,07/17/16 05:00:55,STABLE BEAMS,6500,120490.695,117545.543,17.8,PLTZERO
276870:5097,2856:2856,07/17/16 05:01:19,STABLE BEAMS,6500,120444.728,117207.443,17.8,PLTZERO
276870:5097,2857:2857,07/17/16 05:01:42,STABLE BEAMS,6500,120443.048,117208.195,17.8,PLTZERO
276870:5097,2858:2858,07/17/16 05:02:05,STABLE BEAMS,6500,120406.803,117332.777,17.8,PLTZERO
276870:5097,2859:2859,07/17/16 05:02:28,STABLE BEAMS,6500,120393.593,117455.404,17.8,PLTZERO
276870:5097,2860:2860,07/17/16 05:02:52,STABLE BEAMS,6500,120482.105,117529.409,17.8,PLTZERO
276870:5097,2861:2861,07/17/16 05:03:15,STABLE BEAMS,6500,120311.649,113769.322,17.8,PLTZERO
276870:5097,2862:2862,07/17/16 05:03:38,STABLE BEAMS,6500,120338.718,117400.128,17.8,PLTZERO
276870:5097,2863:2863,07/17/16 05:04:02,STABLE BEAMS,6500,120295.359,117358.498,17.8,PLTZERO
276870:5097,2864:2864,07/17/16 05:04:25,STABLE BEAMS,6500,120297.471,117216.105,17.8,PLTZERO
276870:5097,2865:2865,07/17/16 05:04:48,STABLE BEAMS,6500,120250.715,117334.674,17.8,PLTZERO
276870:5097,2866:2866,07/17/16 05:05:12,STABLE BEAMS,6500,120148.000,117229.919,17.8,PLTZERO
276870:5097,2867:2867,07/17/16 05:05:35,STABLE BEAMS,6500,120174.586,117269.339,17.8,PLTZERO
276870:5097,2868:2868,07/17/16 05:05:58,STABLE BEAMS,6500,120223.722,115502.402,17.8,PLTZERO
276870:5097,2869:2869,07/17/16 05:06:22,STABLE BEAMS,6500,120160.230,117087.340,17.8,PLTZERO
276870:5097,2870:2870,07/17/16 05:06:45,STABLE BEAMS,6500,120047.232,117119.743,17.7,PLTZERO
276870:5097,2871:2871,07/17/16 05:07:08,STABLE BEAMS,6500,120102.465,117176.926,17.8,PLTZERO
276870:5097,2872:2872,07/17/16 05:07:32,STABLE BEAMS,6500,120102.109,117169.937,17.8,PLTZERO
276870:5097,2873:2873,07/17/16 05:07:55,STABLE BEAMS,6500,120070.954,117140.366,17.8,PLTZERO
276870:5097,2874:2874,07/17/16 05:08:18,STABLE BEAMS,6500,120048.352,115319.694,17.7,PLTZERO
276870:5097,2875:2875,07/17/16 05:08:41,STABLE BEAMS,6500,120030.790,117107.701,17.7,PLTZERO
276870:5097,2876:2876,07/17/16 05:09:05,STABLE BEAMS,6500,120072.902,116995.866,17.8,PLTZERO
276870:5097,2877:2877,07/17/16 05:09:28,STABLE BEAMS,6500,119838.811,116941.298,17.7,PLTZERO
276870:5097,2878:2878,07/17/16 05:09:51,STABLE BEAMS,6500,120076.630,117168.443,17.8,PLTZERO
276870:5097,2879:2879,07/17/16 05:10:15,STABLE BEAMS,6500,119778.881,116900.025,17.7,PLTZERO
276870:5097,2880:2880,07/17/16 05:10:38,STABLE BEAMS,6500,119883.201,117001.249,17.7,PLTZERO
276870:5097,2881:2881,07/17/16 05:11:01,STABLE BEAMS,6500,119980.189,116930.867,17.7,PLTZERO
276870:5097,2882:2882,07/17/16 05:11:25,STABLE BEAMS,6500,119900.432,116987.643,17.7,PLTZERO
276870:5097,2883:2883,07/17/16 05:11:48,STABLE BEAMS,6500,119858.893,116790.995,17.7,PLTZERO
276870:5097,2884:2884,07/17/16 05:12:11,STABLE BEAMS,6500,119736.438,116675.609,17.7,PLTZERO
276870:5097,2885:2885,07/17/16 05:12:35,STABLE BEAMS,6500,119849.106,116926.257,17.7,PLTZERO
276870:5097,2886:2886,07/17/16 05:12:58,STABLE BEAMS,6500,119828.400,116766.411,17.7,PLTZERO
276870:5097,2887:2887,07/17/16 05:13:21,STABLE BEAMS,6500,119758.099,116701.829,17.7,PLTZERO
276870:5097,2888:2888,07/17/16 05:13:45,STABLE BEAMS,6500,118814.182,115964.541,17.6,PLTZERO
276870:5097,2889:2889,07/17/16 05:14:08,STABLE BEAMS,6500,116651.475,113901.781,17.2,PLTZERO
276870:5097,2890:2890,07/17/16 05:14:31,STABLE BEAMS,6500,116502.954,113733.340,17.2,PLTZERO
276870:5097,2891:2891,07/17/16 05:14:54,STABLE BEAMS,6500,115548.213,111135.854,17.1,PLTZERO
276870:5097,2892:2892,07/17/16 05:15:18,STABLE BEAMS,6500,113381.306,110748.062,16.8,PLTZERO
276870:5097,2893:2893,07/17/16 05:15:41,STABLE BEAMS,6500,114057.338,111418.439,16.9,PLTZERO
276870:5097,2894:2894,07/17/16 05:16:04,STABLE BEAMS,6500,119754.243,116863.604,17.7,PLTZERO
276870:5097,2895:2895,07/17/16 05:16:28,STABLE BEAMS,6500,119674.243,116785.548,17.7,PLTZERO
276870:5097,2896:2896,07/17/16 05:16:51,STABLE BEAMS,6500,119690.152,116805.075,17.7,PLTZERO
276870:5097,2897:2897,07/17/16 05:17:14,STABLE BEAMS,6500,119683.967,116781.825,17.7,PLTZERO
276870:5097,2898:2898,07/17/16 05:17:38,STABLE BEAMS,6500,119624.241,116728.090,17.7,PLTZERO
276870:5097,2899:2899,07/17/16 05:18:01,STABLE BEAMS,6500,119590.171,116704.412,17.7,PLTZERO
276870:5097,2900:2900,07/17/16 05:18:24,STABLE BEAMS,6500,119547.843,116661.864,17.7,PLTZERO
276870:5097,2901:2901,07/17/16 05:18:48,STABLE BEAMS,6500,119548.441,116673.710,17.7,PLTZERO
276870:5097,2902:2902,07/17/16 05:19:11,STABLE BEAMS,6500,119522.453,116645.678,17.7,PLTZERO
